DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME
2007-11-01,36.799999,38.320000,29.900000,34.580002,25.813990,539331500
2007-12-01,34.810001,36.840000,30.559999,32.669998,24.388172,327544200
2008-01-01,33.380001,33.549999,24.000000,30.010000,22.402479,643693500
2008-02-01,30.790001,37.540001,29.049999,34.840000,26.008081,482752700
2008-03-01,34.509998,35.619999,29.620001,34.639999,25.858778,498337100
2008-04-01,34.599998,40.380001,34.160000,39.080002,29.173241,499536900
2008-05-01,39.060001,44.150002,37.509998,39.779999,29.908573,463295900
2008-06-01,39.790001,40.799999,34.000000,35.820000,26.931248,592244000
2008-07-01,34.680000,35.009998,26.280001,30.030001,22.578035,795925400
2008-08-01,29.480000,29.559999,23.900000,26.549999,19.961601,566264100
2008-09-01,25.450001,26.280001,16.500000,19.150000,14.397916,927305400
2008-10-01,18.959999,19.010000,9.990000,13.120000,9.864263,1541048900
2008-11-01,13.080000,15.150000,8.800000,11.940000,9.016862,657479600
2008-12-01,10.990000,13.650000,8.810000,12.110000,9.145245,623864000
2009-01-01,12.220000,15.250000,11.500000,14.110000,10.655604,741327700
2009-02-01,13.630000,17.850000,11.850000,12.890000,9.734285,993366500
2009-03-01,12.450000,14.960000,11.820000,13.300000,10.043908,886902900
2009-04-01,13.190000,16.790001,13.100000,16.510000,12.468039,640213900
2009-05-01,16.549999,20.510000,16.520000,19.150000,14.664371,639418200
2009-06-01,20.100000,21.270000,16.900000,17.629999,13.500410,661976800
2009-07-01,17.950001,19.969999,15.580000,19.730000,15.108510,657266700
2009-08-01,20.420000,21.190001,19.129999,19.209999,14.710317,510951300
2009-09-01,19.370001,23.580000,18.889999,23.129999,17.712112,499740300
2009-10-01,23.110001,28.200001,21.910000,25.490000,19.519316,639717700
2009-11-01,25.750000,29.730000,24.950001,28.670000,22.143364,471156400
2009-12-01,29.370001,29.930000,27.129999,29.030001,22.421410,365741500
2010-01-01,29.590000,31.959999,25.559999,25.790001,19.918987,461292900
2010-02-01,26.120001,29.280001,24.209999,27.860001,21.517757,523022600
2010-03-01,28.200001,32.660000,28.090000,32.189999,24.862047,596834000
2010-04-01,32.790001,34.709999,29.670000,30.620001,23.649454,565529400
2010-05-01,30.809999,31.100000,23.580000,27.190001,21.147181,881923900
2010-06-01,27.190001,28.400000,24.250000,24.350000,18.938354,630357100
2010-07-01,24.420000,28.309999,23.860001,27.799999,21.621609,503977000
2010-08-01,28.500000,29.410000,25.950001,26.750000,20.804970,375536000
2010-09-01,27.469999,31.309999,27.059999,31.270000,24.320423,440742800
2010-10-01,31.600000,33.250000,31.309999,32.139999,24.997070,442587700
2010-11-01,32.060001,34.369999,31.090000,31.680000,24.890795,410845100
2010-12-01,32.439999,35.000000,32.360001,34.570000,27.161453,325133200
2011-01-01,34.919998,37.250000,33.860001,34.830002,27.365732,436639900
2011-02-01,35.279999,35.889999,33.099998,34.230000,27.036297,386344400
2011-03-01,34.389999,34.889999,30.680000,33.349998,26.341228,483144200
2011-04-01,33.709999,34.740002,31.530001,33.400002,26.380730,375391000
2011-05-01,33.310001,33.450001,29.190001,32.259998,25.785202,430351600
2011-06-01,31.879999,32.189999,29.420000,31.950001,25.537422,297881100
2011-07-01,32.509998,33.740002,32.020000,32.439999,25.929075,312816700
2011-08-01,32.930000,32.970001,24.080000,28.240000,22.572046,528068300
2011-09-01,28.209999,28.410000,22.559999,22.799999,18.621037,425662300
2011-10-01,22.410000,26.790001,21.139999,25.410000,20.752655,485961200
2011-11-01,24.110001,26.680000,21.760000,23.250000,19.009729,350860600
2011-12-01,23.170000,24.290001,20.459999,21.450001,17.538012,298085100
2012-01-01,22.620001,25.650000,22.180000,25.299999,20.685856,384265700
2012-02-01,25.940001,26.870001,24.620001,25.139999,20.555040,325113000
2012-03-01,25.450001,25.850000,22.240000,23.330000,19.075142,394657700
2012-04-01,23.330000,24.180000,21.930000,22.200001,18.151230,384595200
2012-05-01,22.430000,22.660000,17.620001,18.309999,15.333628,505015800
2012-06-01,18.059999,20.480000,17.719999,19.850000,16.623293,364025800
2012-07-01,20.010000,20.719999,16.799999,18.049999,15.115890,339008400
2012-08-01,18.170000,19.250000,15.800000,16.370001,13.708983,404086200
2012-09-01,16.350000,19.760000,15.770000,17.900000,14.990276,486399600
2012-10-01,18.070000,19.190001,17.350000,18.320000,15.342001,445145100
2012-11-01,18.459999,19.080000,16.920000,17.430000,14.841666,299856600
2012-12-01,17.719999,21.090000,17.150000,20.959999,17.847466,327597600
2013-01-01,21.760000,21.879999,19.309999,20.170000,17.174780,296851600
2013-02-01,20.690001,20.700001,17.780001,18.990000,16.170008,311013700
2013-03-01,18.520000,19.410000,16.770000,17.290001,14.722457,377941700
2013-04-01,17.250000,18.549999,15.470000,17.090000,14.552155,466164700
2013-05-01,16.990000,17.719999,14.210000,14.400000,12.318480,376176200
2013-06-01,14.530000,15.100000,12.730000,13.150000,11.249169,394123000
2013-07-01,13.170000,14.570000,12.390000,13.720000,11.736774,356490200
2013-08-01,13.890000,15.890000,13.560000,14.410000,12.327037,439989100
2013-09-01,14.890000,16.889999,14.790000,15.610000,13.353576,363977500
2013-10-01,15.660000,16.820000,14.900000,16.020000,13.704310,368928700
2013-11-01,16.080000,17.139999,14.680000,15.320000,13.148415,395713000
2013-12-01,15.180000,15.580000,14.400000,15.250000,13.088336,280864300
2014-01-01,14.900000,14.930000,12.690000,13.600000,11.672222,447588000
2014-02-01,13.500000,14.850000,13.170000,14.170000,12.161425,414595500
2014-03-01,13.950000,14.110000,12.290000,13.830000,11.869619,457777300
2014-04-01,13.960000,15.590000,12.970000,13.220000,11.346086,456855900
2014-05-01,13.140000,14.240000,12.610000,12.750000,11.251285,363276600
2014-06-01,12.770000,13.490000,12.550000,13.230000,11.674859,352527400
2014-07-01,13.480000,14.930000,13.410000,14.350000,12.663210,366573400
2014-08-01,14.320000,14.410000,12.880000,13.060000,11.524844,355678900
2014-09-01,13.000000,13.200000,10.610000,11.010000,9.715814,579520900
2014-10-01,11.000000,11.950000,9.720000,10.090000,8.903956,656318400
2014-11-01,9.960000,9.980000,8.400000,9.010000,8.050845,532318900
2014-12-01,8.960000,8.980000,6.820000,8.180000,7.309202,677152000
2015-01-01,8.020000,8.830000,6.690000,7.030000,6.281624,580812700
2015-02-01,6.970000,8.130000,6.950000,7.420000,6.630107,514475000
2015-03-01,7.380000,7.390000,5.560000,5.650000,5.048532,658527500
2015-04-01,5.590000,8.450000,5.450000,7.680000,6.862429,740576200
2015-05-01,7.900000,9.140000,6.300000,6.300000,5.813360,746167400
2015-06-01,6.330000,6.930000,5.830000,5.890000,5.435030,590970300
2015-07-01,5.910000,5.960000,4.910000,5.260000,4.853694,707561400
2015-08-01,5.160000,5.690000,4.130000,5.000000,4.613778,591969000
2015-09-01,4.670000,5.300000,4.030000,4.980000,4.595323,682595300
2015-10-01,4.210000,5.530000,4.110000,4.360000,4.023214,630497000
2015-11-01,4.330000,4.850000,3.300000,3.370000,3.171223,531289300
2015-12-01,3.380000,3.500000,2.990000,3.290000,3.095941,423808400
2016-01-01,3.170000,3.240000,2.130000,2.450000,2.305488,486087100
2016-02-01,2.380000,3.340000,2.140000,2.940000,2.766586,543200500
2016-03-01,3.080000,4.890000,2.990000,4.210000,3.961676,899388200
2016-04-01,4.060000,6.260000,3.960000,5.670000,5.335558,837137800
2016-05-01,5.620000,5.750000,3.850000,3.930000,3.698191,681434300
2016-06-01,3.870000,5.140000,3.850000,5.060000,4.761539,572096600
2016-07-01,5.010000,5.860000,4.680000,5.750000,5.410840,522604600
2016-08-01,5.820000,6.170000,5.180000,5.270000,4.959152,532834800
2016-09-01,5.290000,5.740000,4.860000,5.500000,5.175586,453223900
2016-10-01,5.540000,7.050000,5.390000,6.920000,6.511828,615931500
2016-11-01,6.990000,9.180000,6.590000,8.490000,7.989222,829982200
2016-12-01,8.800000,9.340000,7.540000,7.620000,7.170538,628466600
2017-01-01,7.890000,10.960000,7.840000,10.180000,9.637056,563362600
2017-02-01,10.490000,11.700000,9.530000,10.350000,9.797989,581441200
2017-03-01,10.670000,10.800000,8.700000,9.500000,8.993323,643465100
2017-04-01,9.550000,10.100000,8.260000,8.580000,8.122391,548896200
2017-05-01,8.580000,8.900000,7.470000,8.370000,8.189606,674170400
2017-06-01,8.380000,8.930000,7.650000,8.750000,8.561417,564362800
2017-07-01,8.870000,10.080000,8.560000,10.030000,9.813828,567528300
2017-08-01,9.900000,11.130000,9.560000,11.070000,10.831415,656051700
2017-09-01,11.270000,11.720000,9.690000,10.070000,9.852966,611123600
2017-10-01,10.110000,10.650000,9.720000,9.790000,9.579002,624110500
2017-11-01,10.020000,11.420000,9.530000,10.700000,10.469389,540932100
2017-12-01,10.820000,12.300000,10.550000,12.230000,11.966414,447823100
2018-01-01,12.550000,13.570000,12.510000,13.090000,12.943911,527485600
2018-02-01,13.090000,14.670000,12.150000,13.730000,13.576768,598079800
2018-03-01,13.850000,13.960000,11.930000,12.720000,12.578040,462748600
2018-04-01,12.830000,14.180000,12.350000,13.840000,13.840000,403535500
2018-05-01,13.910000,15.240000,13.360000,13.600000,13.600000,476248500
2018-06-01,13.790000,14.730000,13.060000,13.170000,13.170000,286085700
